,user_id,follow_user_id,strength,Unnamed: 0_actual,id_actual,name_actual,screen_name_actual,statuses_count_actual,followers_count_actual,friends_count_actual,favourites_count_actual,Account Type_actual,Group Type_actual,Unnamed: 0_follows,id_follows,name_follows,screen_name_follows,statuses_count_follows,followers_count_follows,friends_count_follows,favourites_count_follows,Account Type_follows,Group Type_follows
1406,466326143.0,1273211443.0,16,291.0,466326143.0,Carla Grossioni,CarlaGrossioni,43.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1407,466328816.0,1273211443.0,15,292.0,466328816.0,Stefano Ammazzi,StefanoAmmazzi,31.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1408,466329548.0,1273211443.0,3,293.0,466329548.0,Anna Antonino,AnnaAntonino84,127.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1409,466332009.0,1273211443.0,14,295.0,466332009.0,Valeria Masio,ValeriaMasio,24.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1410,466340585.0,1273211443.0,27,300.0,466340585.0,Teresa,TeresaManiata,308.0,5318.0,5849.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1411,466343368.0,1273211443.0,10,302.0,466343368.0,Stefano Maruglia,StefanoMaruglia,124.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1412,466352701.0,1273211443.0,2,303.0,466352701.0,Flora Giannino,FloraGiannino,77.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1414,466358135.0,1273211443.0,11,308.0,466358135.0,Sara DiFoggia,SaraDiFoggia,71.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1419,466362716.0,1273211443.0,10,313.0,466362716.0,Marco Squadrone,MarcoSquadrone,43.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1420,466363084.0,1273211443.0,47,314.0,466363084.0,Teo Felici,TeoFelici,142.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1422,466363837.0,1273211443.0,48,315.0,466363837.0,Ilenia Nicotrali,IleniaNicotrali,134.0,245.0,318.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1423,466370206.0,1273211443.0,36,318.0,466370206.0,Emily Raguso,EmilyRaguso,149.0,234.0,331.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1424,466370758.0,1273211443.0,35,320.0,466370758.0,Antonietta Mortini,AntoniettaMorti,131.0,20.0,40.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1426,466371617.0,1273211443.0,29,321.0,466371617.0,Chiara Stento,ChiaraStento,48.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1427,466371617.0,539034931.0,46,321.0,466371617.0,Chiara Stento,ChiaraStento,48.0,0.0,0.0,0.0,spam,social,698.0,539034931.0,Carmine Carboni,CarmineCarboni9,45.0,1.0,0.0,0.0,spam,social
1428,466372053.0,1273211443.0,2,322.0,466372053.0,Samantha Tintini,SamanthaTintini,46.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1429,466373748.0,1273211443.0,6,323.0,466373748.0,Sara Benni,SaraBenni21,131.0,528.0,664.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1430,466375110.0,1273211443.0,45,324.0,466375110.0,Priscilla Medico,PriscillaMedico,126.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1431,466377491.0,1273211443.0,13,327.0,466377491.0,Antonio Cava,AntonioCava72,116.0,4.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1432,466378907.0,1273211443.0,39,328.0,466378907.0,Anna Loretti,AnnaLoretti80,141.0,13.0,22.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1433,466379768.0,1273211443.0,8,330.0,466379768.0,Veronica Monimo,VeronicaMonimo,86.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1434,466380427.0,1273211443.0,40,331.0,466380427.0,Eugenio Vernici,EugenioVernici,130.0,253.0,333.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1435,466382710.0,1273211443.0,43,334.0,466382710.0,Nando Semola,NandoSemola,101.0,210.0,333.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1436,466383527.0,1273211443.0,24,335.0,466383527.0,Daniela Corgna,DanielaCorgna,39.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1437,466383813.0,1273211443.0,15,336.0,466383813.0,Lorella Dante,LorellaDante,123.0,7.0,19.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1438,466386301.0,466183322.0,23,338.0,466386301.0,Riccardo Baronno,RiccardoBaronno,44.0,1.0,0.0,0.0,spam,social,176.0,466183322.0,Renzo Farenni,RenzoFarenni,50.0,0.0,0.0,0.0,spam,social
1440,466392151.0,1273211443.0,21,343.0,466392151.0,Fausta,FaustaSisma,226.0,3774.0,4048.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1442,466392868.0,1273211443.0,45,344.0,466392868.0,Eccomi,CorianaMorini,244.0,3872.0,4259.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1444,466394064.0,465379325.0,17,346.0,466394064.0,Marilena Foggia,MarilenaFoggia,99.0,0.0,0.0,0.0,spam,social,94.0,465379325.0,Renzo Bandieri,RenzoBandieri,121.0,0.0,0.0,0.0,spam,social
1445,466394269.0,1273211443.0,13,347.0,466394269.0,Roberto Gatto,RobertoGatto80,39.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1446,466395857.0,1273211443.0,45,348.0,466395857.0,Mariano Nomadi,MarianoNomadi,127.0,261.0,345.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1450,466406533.0,1273211443.0,24,358.0,466406533.0,Malca,MalcaMinnani,326.0,106.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1452,466406605.0,1273211443.0,4,359.0,466406605.0,Lana,LanaDellaRoma,241.0,4648.0,4559.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1453,466407262.0,1273211443.0,34,360.0,466407262.0,Sara,SaraRemigioni,308.0,5513.0,6055.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1454,466407665.0,1273211443.0,47,361.0,466407665.0,Gabriella Polidi,GabriellaPolidi,116.0,1.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1455,466409241.0,1273211443.0,13,362.0,466409241.0,Prado Schilling,PatriziaRepetti,335.0,4888.0,5285.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1457,466415308.0,1273211443.0,32,366.0,466415308.0,Gaia Varzani,GaiaVarzani,103.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1458,466415308.0,1273185876.0,23,366.0,466415308.0,Gaia Varzani,GaiaVarzani,103.0,0.0,0.0,0.0,spam,social,878.0,1273185876.0,ALLERTA,AldoAllerta,1272.0,2088.0,1988.0,0.0,spam,social
1459,466415815.0,1273211443.0,21,367.0,466415815.0,Mauro Mura,MauroMura99,64.0,1.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1460,466415815.0,467191098.0,1,367.0,466415815.0,Mauro Mura,MauroMura99,64.0,1.0,0.0,0.0,spam,social,567.0,467191098.0,Maurizio Coriaci,MaurizioCoriaci,43.0,79.0,301.0,0.0,spam,social
1461,466416786.0,1273211443.0,36,368.0,466416786.0,Riccardo Mainna,RiccardoMainna,142.0,198.0,341.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1463,466417619.0,1273211443.0,3,369.0,466417619.0,Malca,MalcaTeresa,333.0,4740.0,4905.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1464,466419130.0,1273211443.0,14,370.0,466419130.0,Marina Solaria,MarinaSolaria,123.0,308.0,398.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1465,466424089.0,1273211443.0,29,373.0,466424089.0,Leonardo Fastina,LeonardoFastina,99.0,22.0,29.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1467,466426021.0,1273211443.0,13,375.0,466426021.0,Gabriella,GabriellaBarto,207.0,3648.0,3799.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1471,466429038.0,1273211443.0,18,379.0,466429038.0,Rosalia Gengi,RosaliaGengi,101.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1472,466430387.0,1273211443.0,40,381.0,466430387.0,Mario Derbani,MarioDerbani,77.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1474,466437832.0,1273211443.0,30,387.0,466437832.0,Orianna,OrianaPolonia,249.0,4527.0,4979.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1475,466439618.0,1273211443.0,30,389.0,466439618.0,Gigi Astori,GigiAstori,121.0,282.0,371.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1476,466442761.0,1273211443.0,48,391.0,466442761.0,Stella,StellaMorettino,339.0,6236.0,5868.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1477,466444429.0,1273211443.0,47,393.0,466444429.0,Maya Di Vitale,MayaDivitale,82.0,1.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1478,466448027.0,1273211443.0,7,396.0,466448027.0,Dana Lordi,DanaLordi,114.0,305.0,353.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1479,466448027.0,465368221.0,22,396.0,466448027.0,Dana Lordi,DanaLordi,114.0,305.0,353.0,0.0,spam,social,77.0,465368221.0,Daiana Norma,DaianaNorma,139.0,281.0,334.0,0.0,spam,social
1480,466448804.0,1273211443.0,25,397.0,466448804.0,Carol Maddaleni,CarolMaddaleni,66.0,4.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1481,466449824.0,1273211443.0,10,399.0,466449824.0,FilomenaGardi,FilomenaGardi,121.0,19.0,36.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1482,466452699.0,1273211443.0,16,401.0,466452699.0,Debora Giusta,DeboraGiusta,136.0,290.0,348.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1483,466456178.0,1273211443.0,42,403.0,466456178.0,Francesca Lorenzoni,FraLorenzoni80,118.0,15.0,36.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1484,466456399.0,1273211443.0,29,404.0,466456399.0,Cam,KatiaRisolvi,222.0,3931.0,3954.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1485,466457473.0,465306140.0,15,405.0,466457473.0,Clarissa Centro,ClarissaCentro,70.0,1.0,0.0,0.0,spam,social,51.0,465306140.0,Cinzia Protetto,CinziaProtetto,33.0,0.0,0.0,0.0,spam,social
1486,466458918.0,1273211443.0,11,407.0,466458918.0,Marcella Rata,MarcellaRata,127.0,335.0,408.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1490,466462018.0,467147087.0,11,409.0,466462018.0,Mauro Lamberto,MauroLamberto,69.0,0.0,0.0,0.0,spam,social,531.0,467147087.0,Marco Farano,MarcoFarano,57.0,0.0,0.0,0.0,spam,social
1491,466462817.0,1273211443.0,37,411.0,466462817.0,Walter Nudi,WalterNudi,45.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1492,466463170.0,1273211443.0,16,412.0,466463170.0,Federico Mandi,FedericoMandi,113.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1493,466463528.0,1273211443.0,11,413.0,466463528.0,Roberto Liviani,RobertoLiviani,43.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1494,466465955.0,1273211443.0,45,415.0,466465955.0,Federico Fravili,FedericoFravili,107.0,16.0,27.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1495,466470799.0,1273211443.0,15,417.0,466470799.0,Ely Faraoni,ElyFaraoni,145.0,280.0,381.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1496,466472248.0,1273211443.0,1,418.0,466472248.0,Sandra De Angelis ,SandraDeAngel78,134.0,1.0,8.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1497,466472496.0,1273211443.0,18,419.0,466472496.0,Paola Forte,PaolaForte23,52.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1498,466473505.0,1273211443.0,15,420.0,466473505.0,Luigi Vareni,LuigiVareni,31.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1499,466473766.0,466209990.0,42,421.0,466473766.0,Saverio Bonnani,SaverioBonnani,63.0,2.0,0.0,0.0,spam,social,194.0,466209990.0,Sara Damiani,SaraDamiani85,46.0,1.0,0.0,0.0,spam,social
1500,466475273.0,1273211443.0,3,423.0,466475273.0,Maria Salenti,MariaSalenti,44.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1501,466476542.0,1273211443.0,47,425.0,466476542.0,Roberta Emandiani,RobyEmandiani,112.0,1.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1503,466479806.0,1273211443.0,42,428.0,466479806.0,Sabrina Velanti,SabrinaVelanti,46.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1506,466488444.0,1273211443.0,8,432.0,466488444.0,Lisa DeAngelis,LisaDeAngelis80,56.0,29.0,128.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1507,467054935.0,1273211443.0,6,433.0,467054935.0,Diletta,DilettaGudon,260.0,4208.0,4628.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1509,467057265.0,1273211443.0,5,436.0,467057265.0,Lucrezia Savona,LucreziaSavona,113.0,70.0,215.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1510,467059649.0,1273211443.0,22,437.0,467059649.0,Enrico Faccia,EnricoFaccia,110.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1511,467060651.0,1273211443.0,11,438.0,467060651.0,Lisa Cotrona ,LisaCotrona,26.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1512,467060783.0,1273211443.0,2,439.0,467060783.0,Emanuela Sdrena,EmanuelaSdrena,120.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1515,467068725.0,1273211443.0,26,447.0,467068725.0,Dia,DiaMarazzo,233.0,3568.0,3583.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1516,467075404.0,1273211443.0,1,449.0,467075404.0,Sandra,SandraPolacco,260.0,4303.0,4726.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1517,467077394.0,1273211443.0,40,450.0,467077394.0,Vincenzo Mangone,VincenzoMangone,118.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1519,467082134.0,1273211443.0,24,453.0,467082134.0,Luisa Meravini,LuisaMeravini,31.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1525,467095185.0,1273211443.0,47,466.0,467095185.0,Giada,GiadaBradi,370.0,6077.0,6260.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1526,467095379.0,1273211443.0,2,467.0,467095379.0,Fedora,FedoraMenasci,273.0,4746.0,5124.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1528,467096232.0,1273211443.0,30,469.0,467096232.0,Sara,SaraMussone,201.0,4161.0,4443.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1529,467097582.0,1273211443.0,25,471.0,467097582.0,Marchese,Marcheseole,283.0,4497.0,4666.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1530,467099372.0,1273211443.0,1,472.0,467099372.0,Marcella Dannato,MarcellaDannato,110.0,19.0,27.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1533,467105452.0,1273211443.0,34,476.0,467105452.0,Gabriele Daineli,GabrieleDaineli,124.0,188.0,256.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1534,467106023.0,1273211443.0,19,478.0,467106023.0,Lucia Ferrus,LuciaFerrus,45.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1536,467109178.0,1273211443.0,5,482.0,467109178.0,Valerio Parente,ValerioParente,112.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1538,467111837.0,1273211443.0,5,485.0,467111837.0,Tiffany,TiffanyGiulia,230.0,4222.0,4611.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1540,467114248.0,1273211443.0,37,488.0,467114248.0,Luca Sempione,LucaSempione,122.0,268.0,335.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1541,467116841.0,1273211443.0,32,490.0,467116841.0,Gabriele Danno,GabrieleDanno,61.0,45.0,195.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1543,467116841.0,467199549.0,1,490.0,467116841.0,Gabriele Danno,GabrieleDanno,61.0,45.0,195.0,0.0,spam,social,581.0,467199549.0,Ilaria Ceronni,IlariaCeronni,80.0,0.0,0.0,0.0,spam,social
1544,467117750.0,1273211443.0,25,492.0,467117750.0,Giuseppe Renati,GiuseppeRenati,41.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1546,467119810.0,1273211443.0,12,493.0,467119810.0,Roberta Sannaro,RobertaSannaro,134.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1548,467120569.0,467116841.0,27,494.0,467120569.0,Lara Favo,LaraFavo,70.0,32.0,137.0,0.0,spam,social,490.0,467116841.0,Gabriele Danno,GabrieleDanno,61.0,45.0,195.0,0.0,spam,social
1551,467121186.0,1273211443.0,22,495.0,467121186.0,Mario Bello,MarioneBello,134.0,467.0,669.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1552,467123525.0,1273211443.0,43,497.0,467123525.0,Natasha Fravili,NatashaFravili,114.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1553,467124165.0,1273211443.0,45,498.0,467124165.0,Mara Germoglio,MaraGermoglio,143.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1555,467124670.0,1273211443.0,20,500.0,467124670.0,Lorenzo Verratti,LorenzoVerratti,133.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1556,467125977.0,1273211443.0,45,501.0,467125977.0,Loredana Lope,LoredanaLope,153.0,256.0,330.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1560,467129439.0,1273211443.0,10,507.0,467129439.0,Mara,MaraGiananina,240.0,4539.0,4991.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1562,467133260.0,1273211443.0,47,511.0,467133260.0,Roberta Gualdo,RobertaGualdo,145.0,1.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1563,467135461.0,1273211443.0,18,515.0,467135461.0,Matteo Remini,MatteoRemini,38.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1564,467136340.0,1273211443.0,45,517.0,467136340.0,Stefania Lemba,StefaniaLemba,122.0,3.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1565,467137083.0,1273211443.0,12,519.0,467137083.0,Roberta Vanoni,RobertaVanoni5,91.0,69.0,202.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1566,467139658.0,1273211443.0,20,520.0,467139658.0,Stefano Mancaro,StefanoMancaro,34.0,1.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1567,467143088.0,1273211443.0,11,524.0,467143088.0,Noemi Salvami,NoemiSalvami,103.0,5.0,13.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1568,467144026.0,1273211443.0,23,525.0,467144026.0,Luca Farvolli,LucaFarvolli,25.0,1.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1570,467145195.0,1273211443.0,21,527.0,467145195.0,Sandra Maringi,SandraMaringi,46.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1573,467147087.0,1273211443.0,13,531.0,467147087.0,Marco Farano,MarcoFarano,57.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1574,467153239.0,1273211443.0,10,537.0,467153239.0,Enzo Garziano,EnzoGarziano,58.0,0.0,0.0,0.0,spam,social,916.0,1273211443.0,Abbracciati&Baciati,Abbaciati,1241.0,1867.0,1643.0,1.0,spam,social
1575,467153239.0,466239539.0,38,537.0,467153239.0,Enzo Garziano,EnzoGarziano,58.0,0.0,0.0,0.0,spam,social,220.0,466239539.0,Dario Cambiano,DarioCambiano,62.0,0.0,0.0,0.0,spam,social
